NO,XX,腔調,客語
15773,,饒平,該央時个風搓當嚴重。
27401,,饒平,該位已安全，你做得放勢仔去做，毋使驚。
13302,,饒平,該位有凳仔好坐。
13303,,饒平,該位有凳好坐。
15770,,饒平,該位有賣煙腸，去買兩截來食。
16810,,饒平,該位無掃淨，去提畚斗來！
35022,,饒平,該兩子叔生來平高平大／共樣恁高大。
35052,,饒平,該兩子叔還樂，長透在桂花樹下和山歌。
14829,,饒平,該枝钁頭柄㪐㪐，愛細義。
13951,,饒平,該狗仔怕當久無洗浴咧，當臭羴。
14246,,饒平,該狗仔當惡，逐儕就行毋兼。
15766,,饒平,該狗有狗蝨。
13950,,饒平,該狗怕當久無洗浴咧，當臭羴。
16102,,饒平,該垤土地係叔公个。
14712,,饒平,該個人盡歪漦，動啊著就緊罵人。
14711,,饒平,該個人盡壞漦，動啊著就緊罵人。
12976,,饒平,該個細人仔當大般，喊佢跳舞，無第二句。
12977,,饒平,該個細子當大般，喊佢跳舞，無第二句。
12918,,饒平,該個細阿哥看起來已戇面。
12917,,饒平,該個細阿哥䀴起來已戇面。
14823,,饒平,該個新社區个樓屋起到連峨接棟，當鬧熱。
15774,,饒平,該時个風搓當嚴重。
15230,,饒平,該隻人牛膣馬面，還得人惱。
14758,,饒平,該隻人盡猴型，無恁該剃頭。
15767,,饒平,該隻狗有狗蝨。
14846,,饒平,該隻後生人講佢毋得，一下仔就面𢳆面歪。
14845,,饒平,該隻後生人講佢毋得，一下仔就面𢳆面竵。
15204,,饒平,該隻後生仔已了少，在老人家面前也無大無細，惡桀桀仔。
15175,,饒平,該隻流漂子，和厥爸討錢討毋著，就愛對人生死咧
15174,,饒平,該隻流漂子，摎厥爸討錢討毋著，就愛對人生死咧
14043,,饒平,該隻細人仔，伏到厥姆个心肝前睡，睡到牽覺。
14706,,饒平,該隻細人仔無著衫，肚凸凸仔，在恁多蟲仔个樹下爽，毋知驚。
14044,,饒平,該隻細子，伏到厥姆个心肝前睡，睡到牽覺。
14707,,饒平,該隻細子無著衫，肚凸凸，在恁多蟲仔个樹下爽，毋知驚。
14909,,饒平,該隻細妹仔講事軟聲軟斗，罵人都毋會大聲。
14908,,饒平,該隻細妹仔講話軟聲軟斗，罵人都毋會大聲。
27302,,饒平,該隻細鱸鰻，因爭爺哀早早就死忒，無人管酌，正變到恁樣。
27397,,饒平,該隻細鱸鰻，因爭爺哀早早就死忒，無人管酌，正變到恁樣。
15162,,饒平,該隻禽獸畜生，專門做拐搶人个事情，死忒乜係堪該
15163,,饒平,該隻禽獸畜生，專門做拐搶人个事情，死撇乜係堪該
14748,,饒平,該隻賊仔光頭息杓，著白色短褲，還合一雙烏色个球鞋。
14747,,饒平,該隻賊仔光頭落杓，著白色短褲，還合一雙烏色个球鞋。
14923,,饒平,該隻嬰兒仔生到當胖大，已得人惜。
30355,,饒平,該隻雞胲仙，生个倈仔逐個都無走種。
30356,,饒平,該隻雞胲仙个倈仔，逐個都毋像人。
30359,,饒平,該隻雞胲仙个倈仔，逐個都在該賣雞胲。
30358,,饒平,該隻雞胲仙个倈仔，逐個都虎膦轟天。
30357,,饒平,該隻雞胲仙个倈仔，逐個都無像種。
15768,,饒平,該兜書放地泥項會徑人。
14905,,饒平,該張膨凳軟濟濟仔，坐起來當鬆爽。
14431,,饒平,該條流浪狗養十過隻狗子，背尾分人捉去賣。
14548,,饒平,該粒朳仔盡賁肉，朳仔仁當少。
27404,,饒平,該細人仔毋知做麼个，唩到抽頦另命，過去試䀴啊。
14368,,饒平,該細人仔在石碫仔頂高跳上跌落。
15243,,饒平,該細人仔踐手踐腳，當好這摸該摸。
15242,,饒平,該細子踐手踐腳，當好這摸該摸。
16698,,饒平,該蛇恁大尾，還得人驚。
16029,,饒平,該蛇當大條，十分得人驚！
14088,,饒平,該就堪毋得半角銀个東西，仰使恁計較。
15415,,饒平,該棟屋已久無人戴咧，牆頭牆角都係蝲䗁絲。
14675,,饒平,該筆錢係子女个學費，你莫不褡不膝想提去賭徼。
14559,,饒平,該菜頭菜尾恁多餐咧，無人食，提來倒忒佢。
15450,,饒平,該當愛繳个錢，還係較早息仔繳繳啊正好。
12793,,饒平,該葩路燈光華華。
16890,,饒平,該賊仔走忒咧！
16510,,饒平,該賊仔專門擇日時頭來偷東西。
14512,,饒平,該臺車仔撞著大樹，司機卡等毋得出。
14513,,饒平,該臺車撞著大樹，司機卡等毋得出。
15399,,饒平,該領衫，愛過日把仔正做得好。
14482,,饒平,該領衫个接口暴線縫。
12288,,饒平,該樣東西無人想愛買。
14310,,饒平,該儕人做人毋正，長在分人呸口涎。
14309,,饒平,該儕人做人毋正，長透分人呸口涎。
15148,,饒平,該儕人當油條，做事長在無下無落。
15147,,饒平,該儕人當油條，做事長透無下無落。
13054,,饒平,該儕人擎銃搶銀行。
17056,,饒平,該頭家對人當好。
27400,,饒平,該雙胞卵，一个高溜、一个矮細。
14228,,饒平,該雞髀毋好挾去挾轉，食忒就好。
14229,,饒平,該雞髀毋好挾去挾轉，食撇就好。
13032,,饒平,該藥仔有麼个作用？
13033,,饒平,該藥有麼个作用？
17152,,饒平,該齣戲个主角高天天。
13766,,饒平,該鱸鰻講事當無水準。
13765,,饒平,該鱸鰻講話當無水準。
13489,,饒平,資料傳真過來，收著會和你講。
13488,,饒平,資料傳真過來，收著會摎你講。
13462,,饒平,賊仔毋單淨佢一儕。
15365,,饒平,賊仔來啊到，一空一壢做下分佢揙淨淨。
14402,,饒平,賊仔偷東西分頭家捉著，這下斯走毋俐咧！
12591,,饒平,賊仔就係佢。
12592,,饒平,賊仔斯係佢。
16748,,饒平,跪在佢个面前會失禮。
27356,,饒平,路面毋好，司機心寒膽顫。
36480,,饒平,路狹个位所，相閃車會當困難。
27355,,饒平,路脣有一大窟个陂塘水。
27358,,饒平,路脣有低窩个山壢。
17136,,饒平,跳格仔愛先在地泥項畫格仔。
17137,,饒平,跳格愛先在地泥項畫格仔。
17138,,饒平,跳索仔愛注意，莫徑著！
17139,,饒平,跳索愛注意，莫徑著！
16086,,饒平,較多人戴在平洋地區。
30348,,饒平,較多錢，都買毋著世間無个東西。
12734,,饒平,較差毋多兜仔！
15689,,饒平,較寒咧！你無感覺係無？
35170,,饒平,較遠來个和尚較會誦經，近个神廟顛倒較無人信。
35106,,饒平,較講究个人，炊甜粄愛選吉日；因爭炊甜粄愛炊歸日仔，一下毋堵好就會炊毋熟。炊甜粄，從頭到尾就當緊張，逐項東西晨早頭打早就愛準備好勢，還緊吩咐細人仔毋好濫糝講話，最好莫落去灶下；係有身項个婦人家，絕對做毋得行兼。炊甜粄對打早開始炊，直直愛到半下晝過正炊得好。
35206,,饒平,較講究个人，炊甜粄愛選吉日；因爭炊甜粄愛炊歸日仔，一下毋堵好就會炊毋熟。炊甜粄，從頭到尾就當緊張，逐項東西晨早頭打早就愛準備好勢，還緊吩咐細人仔毋好濫糝講話，最好莫落去灶下；係有身項个婦人家，絕對做毋得行兼。炊甜粄對打早開始炊，直直愛到半下晝過正炊得好。
35306,,饒平,較講究个人，炊甜粄愛選吉日；因爭炊甜粄愛炊歸日仔，一下毋堵好就會炊毋熟。炊甜粄，從頭到尾就當緊張，逐項東西晨早頭打早就愛準備好勢，還緊吩咐細人仔毋好濫糝講話，最好莫落去灶下；係有身項个婦人家，絕對做毋得行兼。炊甜粄對打早開始炊，直直愛到半下晝過正炊得好。
35227,,饒平,農民節定在立春日／交春，係耕種人起勢／開始做田个節氣。
13727,,饒平,農場有畜牛仔。
14252,,饒平,運動坪个細石子乜愛拈淨來，莫害打赤腳運動个人印著。
14251,,饒平,運動坪个細石子仔乜愛拈淨來，莫害打赤腳運動个人印著。
13141,,饒平,運動會哪久舉辦？
35267,,饒平,運數毋好，交人交著鬼，討錢討著債。
35268,,饒平,運數毋好，交毋著朋友，又賒毋著數。
35271,,饒平,運數毋好，無愛交朋友，乜毋分人討債。
35269,,饒平,運數好，出門遇著鬼，又分人來討債。
14018,,饒平,運數實在還毋好，行啊出大路，腳目珠就偏著。
27309,,饒平,運數實在還毋好，行啊出大路，腳目珠就偏著。
35270,,饒平,運數壞，交著奸詐个朋友，討錢嗄討著債。
13700,,饒平,運轉手駛車以前，做毋得食酒。
15909,,饒平,過大路，手愛牽等。
16482,,饒平,過大路愛細義。
13758,,饒平,過戶手續辦好吂？
14587,,饒平,過目關咧，針線空就桊毋過。
16375,,饒平,過年去到哪就人尖人。
16415,,饒平,過年時節十分無閒。
16950,,饒平,過年尞歸禮拜，愛去哪行行仔無？
16952,,饒平,過年會打紙炮仔。
16428,,饒平,過年過節，市場肚當鬧熱！
15164,,饒平,過年過節，共公廳个人會共下來拜阿公媽。
32342,,饒平,過年過節，共公廳个人會共下來拜阿公嬤。
32452,,饒平,過年過節，共公廳个人會共下來拜阿公嬤。
32558,,饒平,過年過節，共公廳个人會共下來拜阿公嬤。
16935,,饒平,過年過節愛拜阿公媽。
16936,,饒平,過年過節愛拜阿公媽。
16891,,饒平,過忒个事就莫過想咧！
16685,,饒平,過忒年就愛開工咧！
12256,,饒平,過忒恁久个事情，記毋清楚咧。
27451,,饒平,過來摎你共下尞，做得共下打鑼鼓。
27452,,饒平,過來摎你共下擎一張桌。
27450,,饒平,過來摎你坐共桌，恁樣較有好談哆。
27453,,饒平,過來摎你坐共張桌，打棋子輸忒續詏嘴。
27449,,饒平,過來摎你鬥桌，較有好打嘴鼓。
13626,,饒平,過兩站就到臺北咧。
16681,,饒平,過無幾久，阿美就愛嫁咧！
16756,,饒平,過等一下，另外一儕吂到。
16755,,饒平,過等一下仔，另外一儕吂到。
16956,,饒平,過新年，著新衫！
13798,,饒平,過節支出較多。
13554,,饒平,過節愛去公廳拜祖先。
16686,,饒平,過撇年就愛開工咧！
15666,,饒平,過講就一腳踢阿去。
14716,,饒平,道理講到一千擔，佢到今還毋知分醒。
16061,,饒平,鉛筆盒仔有恁多種，你自家擇！
16015,,饒平,鉛筆盒無帶著，佢自家走轉去提。
17075,,饒平,鉛筆寫毋著，做得用捽仔捽！
17076,,饒平,鉛筆寫毋著，做得用捽捽！
13055,,饒平,銃子用忒咧！
13297,,饒平,隔夜茶毒過蛇。
15102,,饒平,隔壁个阿明頭，大家都講佢當狡怪。
16069,,饒平,隔壁火燒屋，還得人驚。
16666,,饒平,隔壁叔公下禮拜愛去食酒。
14541,,饒平,隔壁阿伯食酒醉，騎車仔無注意椊下去圳溝肚，聽人講當嚴重。
14542,,饒平,隔壁阿伯食酒醉，騎車無注意椊下去圳溝肚，聽人講當嚴重。
15042,,饒平,隔壁鄰舍來屋下坐尞，坐到屎胐生根還毋轉，自家个事情全做毋得。
16540,,饒平,隔壁鄰舍感情當好。
14032,,饒平,隔壁講事大嫲聲，驚人聽毋著樣仔。
14031,,饒平,隔壁講話大嫲聲，驚人聽毋著樣仔。
12680,,饒平,零嗒莫食忒多。
14420,,饒平,雷公根會递藤，目目就會生葉、開花、打子，遰到哪仔就係。
14421,,饒平,雷公根會递藤，目目就會生葉、開花、打子，遰到滿哪仔就係。
12497,,饒平,電火下有細蝶仔在該飛。
12498,,饒平,電火下有細蝶在該飛。
16273,,饒平,電火毋會著，怕燒忒咧！
16274,,饒平,電火毋會著，怕燒撇咧！
12340,,饒平,電火扚著來。
12993,,饒平,電火係偉大个發明。
37132,,饒平,電火關忒佢！
17009,,饒平,電用忒幾多度？
14295,,饒平,電扇轉來。
16328,,饒平,電視壞忒。
15901,,饒平,電話響咧！你去接一下仔好無？
13364,,饒平,電話響無幾久。
13804,,饒平,電影明星已慶。
12661,,饒平,電線係燒忒，該斯危險咧。
15502,,饒平,電爐當食電，還係用電鑊仔較贏。
12348,,饒平,頓腳下來䀴一下仔。
12349,,饒平,頓腳落來看一下仔。
12404,,饒平,飼佢食糜嗄全哯出來，還打爽。
12331,,饒平,飼飯分老妹食。
16125,,饒平,㓾人該當愛判罪。
14439,,饒平,像今晡日這種半寒熱个天時，做田事最好。
15277,,饒平,像佢恁泥大開大使、好食懶做，早慢就會背笐仔。
15276,,饒平,像佢恁樣大開大使、好食懶做，早慢就會背笐仔。
15492,,饒平,凳个榫頭愛鬥緪來，正毋會搖搖。
15491,,饒平,凳仔个榫頭愛鬥緪來，正毋會搖搖。
14213,,饒平,凳仔兜過去，分阿爸架腳。
12307,,饒平,凴等睡，會較好睡。
12932,,饒平,團圓飯煮到當豐沛。
13146,,饒平,實在見人毋得。
12786,,饒平,實在還孤盲！
37613,,饒平,實在還難相信！
12962,,饒平,實際上毋係恁泥。
12961,,饒平,實際上毋係恁樣。
13124,,饒平,對人客愛歡頭笑面。
15115,,饒平,對人愛較親切兜仔，毋好忒挶屎。
15531,,饒平,對山頂透一管水下來，愛食愛洗湯就做得。
12538,,饒平,對山頭看啊過去。
12537,,饒平,對山頭䀴啊過去。
13220,,饒平,對世大人愛有禮貌。
15331,,饒平,對長輩做毋得稱名道姓。
12281,,饒平,對待朋友，愛用真心。
12325,,饒平,對後生就噍檳榔，這下牙齒壞淨淨咧。
16662,,饒平,對面有兩戶人家。
16283,,饒平,對面新起兩排屋。
16663,,饒平,對這片向東行就會到。
16859,,饒平,對這片到車頭，愛一點鐘來行。
14936,,饒平,對嘉義到臺南，係一大片平洋洋个農田。
14935,,饒平,對嘉義到臺南，係一大片平洋洋仔个農田。
15341,,饒平,對臺北下高雄，坐高鐵點過鐘就到。
14891,,饒平,慢來，無好食，目擘擘仔䀴人食。
14892,,饒平,慢來，無好食，目擘擘看人食。
16847,,饒平,摎人分飯食。
13137,,饒平,摎人交朋友愛用真心。
13139,,饒平,摎人交流。
12354,,饒平,摎人服務。
16615,,饒平,摎人借錢，愛記得還。
15923,,饒平,摎水餃撈起來放盤仔裡肚。
12445,,饒平,摎地圾攉忒。
16892,,饒平,摎你共下去。
13147,,饒平,摎佢溝通幾下擺，還係共樣。
14376,,饒平,摎佢講無兩句話就斡頭做佢走，毋知在該閼麼个。
13193,,饒平,摎佢講話就毋插人，恁奇怪。
16271,,饒平,摎屋下人添飯。
13805,,饒平,摎屋租分人。
12300,,饒平,摎柑仔擘開來。
12736,,饒平,摎書排分佢齊來。
12438,,饒平,摎紙疊起來。
12373,,饒平,摎索仔弓緪兜，正毋會鬆開。
13543,,饒平,摎細人仔做對歲。
15815,,饒平,摎這紙箱仔扯開來。
15992,,饒平,摎這菜袋起來，提去分叔婆。
15864,,饒平,摎這凳仔徙過來放。
12345,,饒平,摎這漕到汁桶。
14955,,饒平,摎爺哀共下戴，老人家燒燒、冷冷較顧得著。
12286,,饒平,摎對方會失禮。
13780,,饒平,摎銀行貸款。
12841,,饒平,摎穀勻開來炙。
15954,,饒平,摎蟻公撚分佢死。
15214,,饒平,摎齧察个人借東西無恁該。
17000,,饒平,摘一蕊花分你。
12411,,饒平,摝杯牛乳食。
15907,,饒平,敲麼个東西？敲到當大聲。
12444,,饒平,斡頭做佢走。
14118,,饒平,暢到奈毋得。
16869,,饒平,暢到像癲仔樣。
16868,,饒平,暢到像癲仔樣仔。
13909,,饒平,榜首無恁該考。
30293,,饒平,滿/細 姑當惜𠊎，見來就買兜書同學用品分𠊎。
15060,,饒平,滿子正入學還毋慣，𠊎䟓䟓去學校看一下。
15059,,饒平,滿子正入學還毋慣，𠊎䟓䟓去學校䀴一下。
16751,,饒平,滿哪位就聽得著佢个聲。
16752,,饒平,滿哪就聽得著佢个聲。
13721,,饒平,漁民靠天食飯。
13038,,饒平,演講个主題係麼个？
32623,,饒平,盡會講笑个人，天庭又高，面子又大。
14005,,饒平,睡到齧牙。
16792,,饒平,碫仔恁高，上毋得！
16057,,饒平,種兩頭樹仔。
32567,,饒平,種幾叢仔綠竹，熱天就有竹筍好食。
16965,,饒平,算你兩百個銀就好！
36481,,饒平,算來著抑毋著，落雨天著到一身白雪雪仔。
15524,,饒平,算命先生講佢和厥爸命底相沖，做毋得喊阿爸，愛喊阿叔。
15523,,饒平,算命先生講佢摎厥爸命底相沖，做毋得喊阿爸，愛喊阿叔。
15120,,饒平,管好自家，毋好去干涉別人。
13118,,饒平,箸鬥雙正挾得。
12302,,饒平,精神毋好，緊擘嘴。
12459,,饒平,綠豆暴芽。
27446,,饒平,緊工時節，大家無閒到連神明就想愛𢯭手。
27445,,饒平,緊工時節，屋下个神明也會作躁。
27444,,饒平,緊工時節，家神牌就會震動，那有好閒飯甑。
16680,,饒平,緊行緊看，看著中意个正買。
16679,,饒平,緊行緊䀴，䀴著中意个正買。
15996,,饒平,緊挖鼻空，會緊挖緊大空。
12162,,饒平,緊屙痢肚愛去醫院注射。
15654,,饒平,緊張到舌嫲打結。
15697,,饒平,緊張到舌嫲打結。
16925,,饒平,緊爽手機，目珠會壞忒！
16926,,饒平,緊爽手機，目珠會壞撇！
